institution;country;production;year
Technische Hochschule Mittelhessen;Germany;137;2015
Malaysia University of Science and Technology;Malaysia;87;2015
UniLaSalle Amiens (ESIEE-Amiens);France;106;2015
Instituto Tecnológico Superior de Irapuato;Mexico;121;2015
University of Taipei;Taiwan;132;2015
Yuxi Normal University;China;92;2015
Instituto Nacional de Higiene, Epidemiología y Microbiología;Cuba;104;2015
Universidad Estatal del Sur de Manabi;Ecuador;22;2015
Trier University of Applied Sciences;Germany;98;2015
Jahrom University;Iran;100;2015
Daiichi University of Pharmacy;Japan;24;2015
Donetsk National Technical University;Ukraine;52;2015
Redeemer's University;Nigeria;70;2015
Ganesh Shankar Vidyarthi Memorial Medical College;India;106;2015
Universidad Nacional de Loja;Ecuador;75;2015
University of Eswatini;Eswatini;70;2015
Quest University Canada;Canada;82;2015
Islamic Azad University of Urmia;Iran;146;2015
Universidad San Pablo;Mexico;143;2015
Metropolitan University of Technology;Chile;38;2015
Universitas Muhammadiyah Riau;Indonesia;24;2015
Ludwigsburg University of Education;Germany;106;2015
Commonwealth Medical College;United States;85;2015
National Institute of Technology, Tokyo College;Japan;59;2015
Muscat College;Oman;52;2015
Institut de Recherche et Coordination Acoustique Musique;France;84;2015
Taiz University;Yemen;56;2015
CPC Heilongjiang Provincial Committee Party School;China;132;2015
Universitas Nusantara PGRI Kediri;Indonesia;67;2015
Newbury College;United States;38;2015
University of Swat;Pakistan;44;2015
Vietnam National University of Agriculture;Vietnam;77;2015
Yerevan State Medical University;Armenia;57;2015
University Ucinf;Chile;122;2015
University of Petroleum;Indonesia;67;2015
Perbanas Institute;Indonesia;69;2015
Islamic Azad University, Lahijan Branch;Iran;110;2015
Honolulu University;United States;36;2015
Saint Mary's College of California;United States;60;2015
Centro de Ensino Superior de Juiz de Fora;Brazil;195;2015
Rostov State Transport University;Russia;54;2015
Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro;Brazil;114;2015
National University of Saint Anthony the Abbot in Cuzco;Peru;69;2015
École Nationale Supérieure de l'Électronique et de ses Applications;France;80;2015
EAE Business School;Spain;73;2015
Meenakshi Academy of Higher Education and Research;India;55;2015
Tianjin Vocational Institute;China;81;2015
Instituto Politécnico da Guarda;Portugal;95;2015
Punjab Medical College;Pakistan;68;2015
International Christian University;Japan;74;2015
University of Sierra Leone;Sierra Leone;54;2015
Management Development Institute;India;88;2015
Worcester State University;United States;61;2015
Pskov State University;Russia;61;2015
Yili Normal University;China;62;2015
Universidad Católica Luis Amigó;Colombia;115;2015
K J Somaiya Medical College;India;73;2015
Fo Guang Shan;Taiwan;8;2015
Technical University of Civil Engineering of Bucharest;Romania;97;2015
Serang Raya University;Indonesia;28;2015
Excellence Cluster Universe;Germany;204;2015
École Nationale Supérieure Agronomique de Toulouse;France;142;2015
National Textile University;Pakistan;58;2015
Environmental and Occupational Health Sciences Institute;United States;46;2015
University of San Andrés;Argentina;92;2015
Universitas Muhamadiyah Sorong;Indonesia;15;2015
Tomsk State Pedagogical University;Russia;144;2015
Volodymyr Dahl East Ukrainian National University;Ukraine;45;2015
University College of Bahrain;Bahrain;71;2015
L'Institut Agro;France;9;2015
Józef Piłsudski University of Physical Education in Warsaw;Poland;134;2015
North China Institute of Aerospace Engineering;China;69;2015
The NorthCap University;India;195;2015
Shobhit University;India;40;2015
Univerzitet Union Nikola Tesla;Serbia;91;2015
Universidade Veiga de Almeida;Brazil;141;2015
Indira Gandhi Institute of Technology;India;104;2015
University Niccolò Cusano;Italy;124;2015
Sylhet Agricultural University;Bangladesh;61;2015
Wuxi Vocational Institute of Commerce;China;80;2015
Belarusian State Technological University;Belarus;75;2015
Instituto Federal do Amazonas;Brazil;76;2015
Kharkiv Medical Academy of Postgraduate Education;Ukraine;71;2015
Instituto Superior de Gestão;Portugal;95;2015
University of Trnava;Slovakia;113;2015
Pravara Institute of Medical Sciences;India;93;2015
University of Education Freiburg;Germany;127;2015
Ryazan State Medical University named after Academician I.P. Pavlov;Russia;50;2015
University of Jendouba;Tunisia;86;2015
Mannheim University of Applied Sciences;Germany;83;2015
University of Bechar;Algeria;94;2015
KTO Karatay University;Türkiye;48;2015
University North;Croatia;107;2015
Interregional Academy of Personnel Management;Ukraine;9;2015
Lead City University;Nigeria;43;2015
First Technical University;Nigeria;22;2015
Trabzon University;Türkiye;3;2015
University Center Augusto Motta;Brazil;100;2015
Bethel University;United States;80;2015
University of Lubumbashi;DR Congo;106;2015
University of Mary Washington;United States;85;2015
University of Timor;Indonesia;9;2015
Thang Long University;Vietnam;7;2015
Université IBN Khaldoun Tiaret;Algeria;87;2015
University of Evansville;United States;55;2015
Universitas 17 Agustus 1945 Cirebon;Indonesia;146;2015
Finis Terrae University;Chile;95;2015
Bapuji Dental College and Hospital;India;177;2015
Robert Morris University;United States;139;2015
Moscow Technical University of Communication and Informatics;Russia;26;2015
School of Planning and Architecture Delhi;India;56;2015
Osaka University of Human Sciences;Japan;76;2015
National University of Tres de Febrero;Argentina;117;2015
Toledo Prudente Centro Universitário;Brazil;424;2015
Future University Hakodate;Japan;93;2015
Bryant University;United States;89;2015
Universidade Católica de Santos;Brazil;126;2015
Instituto Superior de Educação e Ciências;Portugal;120;2015
Austin College;United States;57;2015
Ibb University;Yemen;65;2015
École Nationale Supérieure des Mines de Nancy;France;42;2015
Huanghe Science and Technology College;China;171;2015
University of Cruz Alta;Brazil;127;2015
Politeknik Negeri Semarang;Indonesia;99;2015
Centro Universitário da Cidade;Brazil;90;2015
Jakarta Theological Seminary;Indonesia;32;2015
New York College of Health Professions;United States;80;2015
Belarusian State Medical University;Belarus;68;2015
Tonghua Normal University;China;83;2015
Tomsk State University of Architecture and Building;Russia;177;2015
Ho Chi Minh City Open University;Vietnam;23;2015
Universitas Al-washliyah Labuhanbatu;Indonesia;13;2015
Polish Naval Academy;Poland;137;2015
Universidade do Contestado;Brazil;137;2015
Instituto Federal do Tocantins;Brazil;73;2015
Indian School of Business;India;92;2015
National Institute of Technology Andhra Pradesh;India;15;2015
Chifeng University;China;87;2015
RheinMain University of Applied Sciences;Germany;96;2015
The Women University Multan;Pakistan;20;2015
University of the Humanities;Mongolia;76;2015
Ukrainian Medical Stomatological Academy;Ukraine;55;2015
Vladivostok State University;Russia;78;2015
Leipzig University of Applied Sciences;Germany;65;2015
University of the Americas;Chile;18;2015
Mimar Sinan Güzel Sanatlar Üniversitesi;Türkiye;82;2015
Ural State Pedagogical University;Russia;47;2015
Miles College;United States;23;2015
Xinjiang Institute of Engineering;China;46;2015
Fundació Universitat-Empresa de les Illes Balears;Spain;103;2015
Moscow State Linguistic University;Russia;35;2015
Moscow City University;Russia;54;2015
Daugavpils University;Latvia;116;2015
National University of Water and Environmental Engineering;Ukraine;68;2015
Lebanese International University;Lebanon;81;2015
Guangzhou Panyu Polytechnic;China;71;2015
Université des Sciences, des Techniques et des Technologies de Bamako;Mali;48;2015
Universidad de Ciencias y Artes de Chiapas;Mexico;108;2015
Chung Hwa University of Medical Technology;Taiwan;79;2015
City University;Bangladesh;105;2015
Dhirubhai Ambani Institute of Information and Communication Technology;India;116;2015
Indira Gandhi Agricultural University;India;73;2015
Haliç University;Türkiye;74;2015
University College for Women;India;77;2015
Technische Hochschule Ulm;Germany;74;2015
Polytechnic Institute of Cávado and Ave;Portugal;67;2015
Voronezh State University of Engineering Technologies;Russia;85;2015
Govt. Dental College & Hospital;India;113;2015
Jaipur National University;India;66;2015
Dhaka University of Engineering & Technology;Bangladesh;56;2015
Saint-Petersburg State University of Telecommunications;Russia;67;2015
Vikram University;India;103;2015
Indo Soviet Friendship College of Pharmacy;India;94;2015
Communities In Schools of Orange County;United States;121;2015
H.S. Skovoroda Kharkiv National Pedagogical University;Ukraine;77;2015
Pacific Dental College and Hospital;India;121;2015
Universitas Saburai;Indonesia;8;2015
Calcutta National Medical College and Hospital;India;93;2015
Patan Academy of Health Sciences;Nepal;95;2015
Université TÉLUQ;Canada;78;2015
Universitas Kadiri;Indonesia;10;2015
Maria Grzegorzewska Academy of Special Education;Poland;102;2015
Patna University;India;64;2015
National Taichung University of Education;Taiwan;95;2015
Universitas Islam Madura;Indonesia;53;2015
AAA College of Engineering and Technology;India;61;2015
Electric Power University;Vietnam;79;2015
National University of Skills;Iran;76;2015
Wuhan Sports University;China;70;2015
Global University;Lebanon;37;2015
Kwame Nkrumah University;Zambia;104;2015
Dordt University;United States;232;2015
Indira Gandhi Institute of Medical Sciences;India;66;2015
A.V. Luikov Heat and Mass Transfer Institute;Belarus;49;2015
National Institute of Ayurveda;India;97;2015
University of Energy and Natural Resources;Ghana;24;2015
Centro Universitário São Camilo;Brazil;57;2015
Sri Padmavati Mahila Visvavidyalayam;India;75;2015
Stanley Medical College;India;102;2015
IPAG Business School;France;150;2015
Instituto Tecnológico de Santo Domingo;Dominican Republic;44;2015
Perm State Medical Academy;Russia;85;2015
Corpus Christi College;Canada;32;2015
Mizan Tepi University;Ethiopia;28;2015
Fukui Prefectural University;Japan;70;2015
University Yahia Fares of Medea;Algeria;82;2015
Wagner College;United States;108;2015
Los Angeles City College;United States;111;2015
Astrakhan State University;Russia;57;2015
National Taipei University of Education;Taiwan;90;2015
Instituto Federal de Educação Ciência e Tecnologia do Norte de Minas Gerais;Brazil;78;2015
Union Theological Seminary;United States;12;2015
Universidad Católica del Uruguay;Uruguay;170;2015
Hochschule Hannover;Germany;74;2015
Brisbane School of Theology;Australia;127;2015
Escuela Nacional de Sanidad;Spain;104;2015
Jiyang College of Zhejiang A&F University;China;40;2015
SEGi University;Malaysia;80;2015
Universitas Islam Negeri Antasari Banjarmasin;Indonesia;30;2015
Sir Sayajirao General Hospital Medical College;India;81;2015
S.Seifullin Kazakh Agro Technical University;Kazakhstan;18;2015
Siberian State Industrial University;Russia;133;2015
Soka University of America;United States;87;2015
Kazakh National Medical University;Kazakhstan;52;2015
University of Applied Sciences Landshut;Germany;108;2015
Forman Christian College;Pakistan;66;2015
Gopalganj Science and Technology University;Bangladesh;19;2015
Universidad Católica Andrés Bello;Venezuela;90;2015
Universitas Cokroaminoto Palopo;Indonesia;174;2015
Keene State College;United States;123;2015
Saint Petersburg Academic University;Russia;164;2015
Veer Narmad South Gujarat University;India;84;2015
Zeppelin Universität gemeinnützige GmbH;Germany;133;2015
St. Luke's International University;Japan;44;2015
Ural State Agrarian University;Russia;11;2015
Technische Hochschule Ingolstadt;Germany;70;2015
Matsumoto Dental University;Japan;65;2015
Kainan University;Taiwan;133;2015
Delhi Pharmaceutical Science and Research University;India;23;2015
Abdullah Gül University;Türkiye;94;2015
Pharos University in Alexandria;Egypt;81;2015
Afyonkarahisar Sağlık Bilimleri Üniversitesi;Türkiye;2;2015
China Europe International Business School;China;101;2015
Tashkent State Pedagogical University named after Nizami;Uzbekistan;9;2015
Ashoka University;India;47;2015
Federal University Wukari;Nigeria;40;2015
Yogi Vemana University;India;94;2015
National Institute of Technology, Kumamoto College;Japan;48;2015
Moscow Witte University;Russia;20;2015
WSB University;Poland;95;2015
Universidad Tecnológica del Perú;Peru;3;2015
MSB Medical School Berlin;Germany;72;2015
Instituto Federal de Educação, Ciência e Tecnologia de Alagoas;Brazil;98;2015
Islamic Azad University of Zanjan;Iran;138;2015
MIT Art, Design and Technology University;India;45;2015
Rissho University;Japan;97;2015
Işık University;Türkiye;95;2015
Instituto Federal do Sertão Pernambucano;Brazil;102;2015
Centro Universitário SATC;Brazil;2;2015
Universitas Katolik Santo Thomas;Indonesia;40;2015
Zhengzhou Railway Vocational & Technical College;China;60;2015
Bakırçay Üniversitesi;Türkiye;5;2015
Motilal Nehru Medical College;India;69;2015
Viña del Mar University;Chile;68;2015
University of Kara;Togo;70;2015
