institution;country;production;year
Malaysia University of Science and Technology;Malaysia;88;2012
UniLaSalle Amiens (ESIEE-Amiens);France;85;2012
Instituto Tecnológico Superior de Irapuato;Mexico;70;2012
University of Taipei;Taiwan;21;2012
Yuxi Normal University;China;83;2012
Instituto Nacional de Higiene, Epidemiología y Microbiología;Cuba;125;2012
Universidad Estatal del Sur de Manabi;Ecuador;13;2012
Trier University of Applied Sciences;Germany;114;2012
Jahrom University;Iran;56;2012
Daiichi University of Pharmacy;Japan;23;2012
Donetsk National Technical University;Ukraine;70;2012
Redeemer's University;Nigeria;90;2012
Ganesh Shankar Vidyarthi Memorial Medical College;India;38;2012
Universidad Nacional de Loja;Ecuador;6;2012
University of Eswatini;Eswatini;49;2012
Quest University Canada;Canada;84;2012
Islamic Azad University of Urmia;Iran;102;2012
Universidad San Pablo;Mexico;67;2012
Metropolitan University of Technology;Chile;17;2012
Universitas Muhammadiyah Riau;Indonesia;13;2012
Ludwigsburg University of Education;Germany;91;2012
Commonwealth Medical College;United States;68;2012
National Institute of Technology, Tokyo College;Japan;34;2012
Muscat College;Oman;21;2012
Institut de Recherche et Coordination Acoustique Musique;France;103;2012
Taiz University;Yemen;36;2012
CPC Heilongjiang Provincial Committee Party School;China;124;2012
Universitas Nusantara PGRI Kediri;Indonesia;3;2012
Newbury College;United States;34;2012
University of Swat;Pakistan;4;2012
Vietnam National University of Agriculture;Vietnam;44;2012
Yerevan State Medical University;Armenia;32;2012
University Ucinf;Chile;105;2012
University of Petroleum;Indonesia;74;2012
Perbanas Institute;Indonesia;65;2012
Islamic Azad University, Lahijan Branch;Iran;124;2012
Honolulu University;United States;19;2012
Saint Mary's College of California;United States;83;2012
Centro de Ensino Superior de Juiz de Fora;Brazil;61;2012
Rostov State Transport University;Russia;19;2012
Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro;Brazil;50;2012
National University of Saint Anthony the Abbot in Cuzco;Peru;46;2012
École Nationale Supérieure de l'Électronique et de ses Applications;France;93;2012
EAE Business School;Spain;74;2012
Meenakshi Academy of Higher Education and Research;India;37;2012
Tianjin Vocational Institute;China;215;2012
Instituto Politécnico da Guarda;Portugal;42;2012
Punjab Medical College;Pakistan;21;2012
International Christian University;Japan;50;2012
University of Sierra Leone;Sierra Leone;14;2012
Management Development Institute;India;91;2012
Worcester State University;United States;36;2012
Pskov State University;Russia;5;2012
Yili Normal University;China;124;2012
Universidad Católica Luis Amigó;Colombia;52;2012
K J Somaiya Medical College;India;41;2012
Fo Guang Shan;Taiwan;95;2012
Technical University of Civil Engineering of Bucharest;Romania;55;2012
Serang Raya University;Indonesia;5;2012
Excellence Cluster Universe;Germany;190;2012
École Nationale Supérieure Agronomique de Toulouse;France;104;2012
National Textile University;Pakistan;29;2012
Environmental and Occupational Health Sciences Institute;United States;57;2012
University of San Andrés;Argentina;84;2012
Universitas Muhamadiyah Sorong;Indonesia;7;2012
Tomsk State Pedagogical University;Russia;54;2012
Volodymyr Dahl East Ukrainian National University;Ukraine;127;2012
University College of Bahrain;Bahrain;52;2012
L'Institut Agro;France;8;2012
Józef Piłsudski University of Physical Education in Warsaw;Poland;99;2012
North China Institute of Aerospace Engineering;China;168;2012
The NorthCap University;India;40;2012
Shobhit University;India;76;2012
Univerzitet Union Nikola Tesla;Serbia;52;2012
Universidade Veiga de Almeida;Brazil;85;2012
Indira Gandhi Institute of Technology;India;70;2012
University Niccolò Cusano;Italy;17;2012
Sylhet Agricultural University;Bangladesh;18;2012
Wuxi Vocational Institute of Commerce;China;143;2012
Belarusian State Technological University;Belarus;32;2012
Instituto Federal do Amazonas;Brazil;25;2012
Kharkiv Medical Academy of Postgraduate Education;Ukraine;37;2012
Instituto Superior de Gestão;Portugal;66;2012
University of Trnava;Slovakia;67;2012
Pravara Institute of Medical Sciences;India;131;2012
University of Education Freiburg;Germany;83;2012
Ryazan State Medical University named after Academician I.P. Pavlov;Russia;6;2012
University of Jendouba;Tunisia;30;2012
Mannheim University of Applied Sciences;Germany;76;2012
University of Bechar;Algeria;69;2012
KTO Karatay University;Türkiye;6;2012
University North;Croatia;15;2012
Interregional Academy of Personnel Management;Ukraine;0;2012
Lead City University;Nigeria;55;2012
First Technical University;Nigeria;7;2012
Trabzon University;Türkiye;0;2012
University Center Augusto Motta;Brazil;71;2012
Bethel University;United States;56;2012
University of Lubumbashi;DR Congo;33;2012
University of Mary Washington;United States;95;2012
University of Timor;Indonesia;5;2012
Thang Long University;Vietnam;27;2012
Université IBN Khaldoun Tiaret;Algeria;57;2012
University of Evansville;United States;59;2012
Universitas 17 Agustus 1945 Cirebon;Indonesia;25;2012
Finis Terrae University;Chile;23;2012
Bapuji Dental College and Hospital;India;112;2012
Robert Morris University;United States;91;2012
Moscow Technical University of Communication and Informatics;Russia;23;2012
School of Planning and Architecture Delhi;India;67;2012
Osaka University of Human Sciences;Japan;70;2012
National University of Tres de Febrero;Argentina;55;2012
Toledo Prudente Centro Universitário;Brazil;66;2012
Future University Hakodate;Japan;122;2012
Bryant University;United States;81;2012
Universidade Católica de Santos;Brazil;83;2012
Instituto Superior de Educação e Ciências;Portugal;51;2012
Austin College;United States;65;2012
Ibb University;Yemen;44;2012
École Nationale Supérieure des Mines de Nancy;France;63;2012
Huanghe Science and Technology College;China;129;2012
University of Cruz Alta;Brazil;65;2012
Politeknik Negeri Semarang;Indonesia;22;2012
Centro Universitário da Cidade;Brazil;104;2012
Jakarta Theological Seminary;Indonesia;7;2012
New York College of Health Professions;United States;38;2012
Belarusian State Medical University;Belarus;60;2012
Tonghua Normal University;China;94;2012
Tomsk State University of Architecture and Building;Russia;31;2012
Ho Chi Minh City Open University;Vietnam;4;2012
Universitas Al-washliyah Labuhanbatu;Indonesia;1;2012
Polish Naval Academy;Poland;76;2012
Universidade do Contestado;Brazil;96;2012
Instituto Federal do Tocantins;Brazil;59;2012
Indian School of Business;India;91;2012
National Institute of Technology Andhra Pradesh;India;7;2012
Chifeng University;China;106;2012
RheinMain University of Applied Sciences;Germany;56;2012
The Women University Multan;Pakistan;0;2012
University of the Humanities;Mongolia;50;2012
Ukrainian Medical Stomatological Academy;Ukraine;7;2012
Vladivostok State University;Russia;9;2012
Leipzig University of Applied Sciences;Germany;71;2012
University of the Americas;Chile;10;2012
Mimar Sinan Güzel Sanatlar Üniversitesi;Türkiye;51;2012
Ural State Pedagogical University;Russia;14;2012
Miles College;United States;20;2012
Xinjiang Institute of Engineering;China;80;2012
Fundació Universitat-Empresa de les Illes Balears;Spain;44;2012
Moscow State Linguistic University;Russia;5;2012
Moscow City University;Russia;13;2012
Daugavpils University;Latvia;85;2012
National University of Water and Environmental Engineering;Ukraine;14;2012
Lebanese International University;Lebanon;42;2012
Guangzhou Panyu Polytechnic;China;135;2012
Université des Sciences, des Techniques et des Technologies de Bamako;Mali;10;2012
Universidad de Ciencias y Artes de Chiapas;Mexico;84;2012
Chung Hwa University of Medical Technology;Taiwan;105;2012
City University;Bangladesh;60;2012
Dhirubhai Ambani Institute of Information and Communication Technology;India;78;2012
Indira Gandhi Agricultural University;India;23;2012
Haliç University;Türkiye;50;2012
University College for Women;India;55;2012
Technische Hochschule Ulm;Germany;58;2012
Polytechnic Institute of Cávado and Ave;Portugal;70;2012
Voronezh State University of Engineering Technologies;Russia;13;2012
Govt. Dental College & Hospital;India;115;2012
Jaipur National University;India;49;2012
Dhaka University of Engineering & Technology;Bangladesh;39;2012
Saint-Petersburg State University of Telecommunications;Russia;22;2012
Vikram University;India;88;2012
Indo Soviet Friendship College of Pharmacy;India;44;2012
Communities In Schools of Orange County;United States;81;2012
H.S. Skovoroda Kharkiv National Pedagogical University;Ukraine;5;2012
Pacific Dental College and Hospital;India;74;2012
Universitas Saburai;Indonesia;7;2012
Calcutta National Medical College and Hospital;India;82;2012
Patan Academy of Health Sciences;Nepal;27;2012
Université TÉLUQ;Canada;62;2012
Maria Grzegorzewska Academy of Special Education;Poland;40;2012
Patna University;India;35;2012
National Taichung University of Education;Taiwan;141;2012
Universitas Islam Madura;Indonesia;6;2012
AAA College of Engineering and Technology;India;45;2012
Electric Power University;Vietnam;40;2012
National University of Skills;Iran;34;2012
Wuhan Sports University;China;111;2012
Global University;Lebanon;29;2012
Kwame Nkrumah University;Zambia;54;2012
Dordt University;United States;40;2012
Indira Gandhi Institute of Medical Sciences;India;20;2012
A.V. Luikov Heat and Mass Transfer Institute;Belarus;32;2012
National Institute of Ayurveda;India;42;2012
Centro Universitário São Camilo;Brazil;63;2012
Sri Padmavati Mahila Visvavidyalayam;India;42;2012
Stanley Medical College;India;85;2012
IPAG Business School;France;42;2012
Instituto Tecnológico de Santo Domingo;Dominican Republic;39;2012
Perm State Medical Academy;Russia;24;2012
Corpus Christi College;Canada;40;2012
Mizan Tepi University;Ethiopia;4;2012
Fukui Prefectural University;Japan;54;2012
University Yahia Fares of Medea;Algeria;42;2012
Wagner College;United States;56;2012
Los Angeles City College;United States;15;2012
Astrakhan State University;Russia;28;2012
National Taipei University of Education;Taiwan;119;2012
Instituto Federal de Educação Ciência e Tecnologia do Norte de Minas Gerais;Brazil;35;2012
Union Theological Seminary;United States;19;2012
Universidad Católica del Uruguay;Uruguay;51;2012
Hochschule Hannover;Germany;58;2012
Brisbane School of Theology;Australia;17;2012
Escuela Nacional de Sanidad;Spain;85;2012
Jiyang College of Zhejiang A&F University;China;82;2012
SEGi University;Malaysia;14;2012
Universitas Islam Negeri Antasari Banjarmasin;Indonesia;13;2012
Sir Sayajirao General Hospital Medical College;India;62;2012
S.Seifullin Kazakh Agro Technical University;Kazakhstan;3;2012
Siberian State Industrial University;Russia;42;2012
Soka University of America;United States;91;2012
Kazakh National Medical University;Kazakhstan;10;2012
University of Applied Sciences Landshut;Germany;101;2012
Forman Christian College;Pakistan;41;2012
Gopalganj Science and Technology University;Bangladesh;2;2012
Universidad Católica Andrés Bello;Venezuela;64;2012
Universitas Cokroaminoto Palopo;Indonesia;3;2012
Keene State College;United States;68;2012
Saint Petersburg Academic University;Russia;81;2012
Veer Narmad South Gujarat University;India;76;2012
Zeppelin Universität gemeinnützige GmbH;Germany;121;2012
St. Luke's International University;Japan;13;2012
Ural State Agrarian University;Russia;0;2012
Technische Hochschule Ingolstadt;Germany;22;2012
Matsumoto Dental University;Japan;73;2012
Kainan University;Taiwan;166;2012
Delhi Pharmaceutical Science and Research University;India;51;2012
Abdullah Gül University;Türkiye;21;2012
Pharos University in Alexandria;Egypt;25;2012
China Europe International Business School;China;108;2012
Tashkent State Pedagogical University named after Nizami;Uzbekistan;4;2012
Ashoka University;India;13;2012
Federal University Wukari;Nigeria;2;2012
Yogi Vemana University;India;38;2012
National Institute of Technology, Kumamoto College;Japan;43;2012
Moscow Witte University;Russia;0;2012
WSB University;Poland;48;2012
Universidad Tecnológica del Perú;Peru;3;2012
MSB Medical School Berlin;Germany;57;2012
Instituto Federal de Educação, Ciência e Tecnologia de Alagoas;Brazil;22;2012
Islamic Azad University of Zanjan;Iran;123;2012
MIT Art, Design and Technology University;India;13;2012
Rissho University;Japan;67;2012
Işık University;Türkiye;67;2012
Instituto Federal do Sertão Pernambucano;Brazil;56;2012
Centro Universitário SATC;Brazil;7;2012
Universitas Katolik Santo Thomas;Indonesia;13;2012
Zhengzhou Railway Vocational & Technical College;China;124;2012
Bakırçay Üniversitesi;Türkiye;1;2012
Motilal Nehru Medical College;India;30;2012
Viña del Mar University;Chile;49;2012
University of Kara;Togo;31;2012
Aga Khan University Nairobi;Kenya;37;2012
National Open University of Nigeria;Nigeria;34;2012
University "St. Kliment Ohridski" - Bitola;North Macedonia;86;2012
Bukhara State University;Uzbekistan;7;2012
Pädagogische Hochschule Wien;Austria;13;2012
Hebron University;Palestine;92;2012
Universidade do Tocantins;Brazil;20;2012
Sri Venkateswara Institute of Medical Sciences;India;108;2012
