institution;country;production;year
Technische Hochschule Mittelhessen;Germany;96;2014
Malaysia University of Science and Technology;Malaysia;78;2014
UniLaSalle Amiens (ESIEE-Amiens);France;80;2014
Instituto Tecnológico Superior de Irapuato;Mexico;87;2014
University of Taipei;Taiwan;101;2014
Yuxi Normal University;China;114;2014
Instituto Nacional de Higiene, Epidemiología y Microbiología;Cuba;294;2014
Universidad Estatal del Sur de Manabi;Ecuador;3;2014
Trier University of Applied Sciences;Germany;65;2014
Jahrom University;Iran;92;2014
Daiichi University of Pharmacy;Japan;19;2014
Donetsk National Technical University;Ukraine;103;2014
Redeemer's University;Nigeria;90;2014
Ganesh Shankar Vidyarthi Memorial Medical College;India;96;2014
Universidad Nacional de Loja;Ecuador;37;2014
University of Eswatini;Eswatini;55;2014
Quest University Canada;Canada;84;2014
Islamic Azad University of Urmia;Iran;132;2014
Universidad San Pablo;Mexico;112;2014
Metropolitan University of Technology;Chile;20;2014
Universitas Muhammadiyah Riau;Indonesia;12;2014
Ludwigsburg University of Education;Germany;99;2014
Commonwealth Medical College;United States;73;2014
National Institute of Technology, Tokyo College;Japan;42;2014
Muscat College;Oman;45;2014
Institut de Recherche et Coordination Acoustique Musique;France;81;2014
Taiz University;Yemen;65;2014
CPC Heilongjiang Provincial Committee Party School;China;102;2014
Universitas Nusantara PGRI Kediri;Indonesia;41;2014
Newbury College;United States;32;2014
University of Swat;Pakistan;28;2014
Vietnam National University of Agriculture;Vietnam;62;2014
Yerevan State Medical University;Armenia;64;2014
University Ucinf;Chile;121;2014
University of Petroleum;Indonesia;109;2014
Perbanas Institute;Indonesia;58;2014
Islamic Azad University, Lahijan Branch;Iran;113;2014
Honolulu University;United States;31;2014
Saint Mary's College of California;United States;73;2014
Centro de Ensino Superior de Juiz de Fora;Brazil;95;2014
Rostov State Transport University;Russia;32;2014
Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro;Brazil;130;2014
National University of Saint Anthony the Abbot in Cuzco;Peru;55;2014
École Nationale Supérieure de l'Électronique et de ses Applications;France;99;2014
EAE Business School;Spain;55;2014
Meenakshi Academy of Higher Education and Research;India;41;2014
Tianjin Vocational Institute;China;127;2014
Instituto Politécnico da Guarda;Portugal;104;2014
Punjab Medical College;Pakistan;32;2014
International Christian University;Japan;54;2014
University of Sierra Leone;Sierra Leone;32;2014
Management Development Institute;India;83;2014
Worcester State University;United States;47;2014
Pskov State University;Russia;11;2014
Yili Normal University;China;71;2014
Universidad Católica Luis Amigó;Colombia;126;2014
K J Somaiya Medical College;India;56;2014
Fo Guang Shan;Taiwan;15;2014
Technical University of Civil Engineering of Bucharest;Romania;101;2014
Serang Raya University;Indonesia;14;2014
Excellence Cluster Universe;Germany;170;2014
École Nationale Supérieure Agronomique de Toulouse;France;152;2014
National Textile University;Pakistan;48;2014
Environmental and Occupational Health Sciences Institute;United States;69;2014
University of San Andrés;Argentina;104;2014
Universitas Muhamadiyah Sorong;Indonesia;8;2014
Tomsk State Pedagogical University;Russia;84;2014
Volodymyr Dahl East Ukrainian National University;Ukraine;104;2014
University College of Bahrain;Bahrain;69;2014
L'Institut Agro;France;8;2014
Józef Piłsudski University of Physical Education in Warsaw;Poland;145;2014
North China Institute of Aerospace Engineering;China;123;2014
The NorthCap University;India;137;2014
Shobhit University;India;41;2014
Univerzitet Union Nikola Tesla;Serbia;72;2014
Universidade Veiga de Almeida;Brazil;122;2014
Indira Gandhi Institute of Technology;India;48;2014
University Niccolò Cusano;Italy;71;2014
Sylhet Agricultural University;Bangladesh;55;2014
Wuxi Vocational Institute of Commerce;China;80;2014
Belarusian State Technological University;Belarus;61;2014
Instituto Federal do Amazonas;Brazil;58;2014
Kharkiv Medical Academy of Postgraduate Education;Ukraine;66;2014
Instituto Superior de Gestão;Portugal;152;2014
University of Trnava;Slovakia;117;2014
Pravara Institute of Medical Sciences;India;132;2014
University of Education Freiburg;Germany;90;2014
Ryazan State Medical University named after Academician I.P. Pavlov;Russia;22;2014
University of Jendouba;Tunisia;73;2014
Mannheim University of Applied Sciences;Germany;106;2014
University of Bechar;Algeria;82;2014
KTO Karatay University;Türkiye;38;2014
University North;Croatia;103;2014
Interregional Academy of Personnel Management;Ukraine;3;2014
Lead City University;Nigeria;43;2014
First Technical University;Nigeria;29;2014
Trabzon University;Türkiye;1;2014
University Center Augusto Motta;Brazil;141;2014
Bethel University;United States;62;2014
University of Lubumbashi;DR Congo;86;2014
University of Mary Washington;United States;122;2014
University of Timor;Indonesia;6;2014
Thang Long University;Vietnam;6;2014
Université IBN Khaldoun Tiaret;Algeria;72;2014
University of Evansville;United States;66;2014
Universitas 17 Agustus 1945 Cirebon;Indonesia;131;2014
Finis Terrae University;Chile;72;2014
Bapuji Dental College and Hospital;India;166;2014
Robert Morris University;United States;92;2014
Moscow Technical University of Communication and Informatics;Russia;30;2014
School of Planning and Architecture Delhi;India;69;2014
Osaka University of Human Sciences;Japan;70;2014
National University of Tres de Febrero;Argentina;92;2014
Toledo Prudente Centro Universitário;Brazil;109;2014
Future University Hakodate;Japan;114;2014
Bryant University;United States;80;2014
Universidade Católica de Santos;Brazil;57;2014
Instituto Superior de Educação e Ciências;Portugal;97;2014
Austin College;United States;81;2014
Ibb University;Yemen;56;2014
École Nationale Supérieure des Mines de Nancy;France;42;2014
Huanghe Science and Technology College;China;163;2014
University of Cruz Alta;Brazil;69;2014
Politeknik Negeri Semarang;Indonesia;47;2014
Centro Universitário da Cidade;Brazil;107;2014
Jakarta Theological Seminary;Indonesia;22;2014
New York College of Health Professions;United States;47;2014
Belarusian State Medical University;Belarus;62;2014
Tonghua Normal University;China;87;2014
Tomsk State University of Architecture and Building;Russia;115;2014
Ho Chi Minh City Open University;Vietnam;24;2014
Universitas Al-washliyah Labuhanbatu;Indonesia;16;2014
Polish Naval Academy;Poland;140;2014
Universidade do Contestado;Brazil;46;2014
Instituto Federal do Tocantins;Brazil;104;2014
Indian School of Business;India;80;2014
National Institute of Technology Andhra Pradesh;India;9;2014
Chifeng University;China;100;2014
RheinMain University of Applied Sciences;Germany;143;2014
The Women University Multan;Pakistan;11;2014
University of the Humanities;Mongolia;53;2014
Ukrainian Medical Stomatological Academy;Ukraine;25;2014
Vladivostok State University;Russia;35;2014
Leipzig University of Applied Sciences;Germany;71;2014
University of the Americas;Chile;11;2014
Mimar Sinan Güzel Sanatlar Üniversitesi;Türkiye;65;2014
Ural State Pedagogical University;Russia;21;2014
Miles College;United States;22;2014
Xinjiang Institute of Engineering;China;66;2014
Fundació Universitat-Empresa de les Illes Balears;Spain;77;2014
Moscow State Linguistic University;Russia;20;2014
Moscow City University;Russia;23;2014
Daugavpils University;Latvia;92;2014
National University of Water and Environmental Engineering;Ukraine;35;2014
Lebanese International University;Lebanon;77;2014
Guangzhou Panyu Polytechnic;China;69;2014
Université des Sciences, des Techniques et des Technologies de Bamako;Mali;60;2014
Universidad de Ciencias y Artes de Chiapas;Mexico;76;2014
Chung Hwa University of Medical Technology;Taiwan;109;2014
City University;Bangladesh;116;2014
Dhirubhai Ambani Institute of Information and Communication Technology;India;94;2014
Indira Gandhi Agricultural University;India;52;2014
Haliç University;Türkiye;41;2014
University College for Women;India;66;2014
Technische Hochschule Ulm;Germany;48;2014
Polytechnic Institute of Cávado and Ave;Portugal;81;2014
Voronezh State University of Engineering Technologies;Russia;61;2014
Govt. Dental College & Hospital;India;140;2014
Jaipur National University;India;67;2014
Dhaka University of Engineering & Technology;Bangladesh;62;2014
Saint-Petersburg State University of Telecommunications;Russia;58;2014
Vikram University;India;137;2014
Indo Soviet Friendship College of Pharmacy;India;96;2014
Communities In Schools of Orange County;United States;89;2014
H.S. Skovoroda Kharkiv National Pedagogical University;Ukraine;54;2014
Pacific Dental College and Hospital;India;117;2014
Universitas Saburai;Indonesia;12;2014
Calcutta National Medical College and Hospital;India;89;2014
Patan Academy of Health Sciences;Nepal;36;2014
Université TÉLUQ;Canada;61;2014
Universitas Kadiri;Indonesia;5;2014
Maria Grzegorzewska Academy of Special Education;Poland;73;2014
Patna University;India;63;2014
National Taichung University of Education;Taiwan;122;2014
Universitas Islam Madura;Indonesia;9;2014
AAA College of Engineering and Technology;India;55;2014
Electric Power University;Vietnam;108;2014
National University of Skills;Iran;79;2014
Wuhan Sports University;China;108;2014
Global University;Lebanon;51;2014
Kwame Nkrumah University;Zambia;81;2014
Dordt University;United States;122;2014
Indira Gandhi Institute of Medical Sciences;India;38;2014
A.V. Luikov Heat and Mass Transfer Institute;Belarus;38;2014
National Institute of Ayurveda;India;29;2014
University of Energy and Natural Resources;Ghana;16;2014
Centro Universitário São Camilo;Brazil;66;2014
Sri Padmavati Mahila Visvavidyalayam;India;61;2014
Stanley Medical College;India;86;2014
IPAG Business School;France;182;2014
Instituto Tecnológico de Santo Domingo;Dominican Republic;45;2014
Perm State Medical Academy;Russia;48;2014
Corpus Christi College;Canada;29;2014
Mizan Tepi University;Ethiopia;26;2014
Fukui Prefectural University;Japan;59;2014
University Yahia Fares of Medea;Algeria;67;2014
Wagner College;United States;87;2014
Los Angeles City College;United States;38;2014
Astrakhan State University;Russia;43;2014
National Taipei University of Education;Taiwan;77;2014
Instituto Federal de Educação Ciência e Tecnologia do Norte de Minas Gerais;Brazil;40;2014
Union Theological Seminary;United States;14;2014
Universidad Católica del Uruguay;Uruguay;72;2014
Hochschule Hannover;Germany;95;2014
Brisbane School of Theology;Australia;40;2014
Escuela Nacional de Sanidad;Spain;122;2014
Jiyang College of Zhejiang A&F University;China;43;2014
SEGi University;Malaysia;64;2014
Universitas Islam Negeri Antasari Banjarmasin;Indonesia;26;2014
Sir Sayajirao General Hospital Medical College;India;88;2014
S.Seifullin Kazakh Agro Technical University;Kazakhstan;11;2014
Siberian State Industrial University;Russia;82;2014
Soka University of America;United States;84;2014
Kazakh National Medical University;Kazakhstan;31;2014
University of Applied Sciences Landshut;Germany;99;2014
Forman Christian College;Pakistan;69;2014
Gopalganj Science and Technology University;Bangladesh;16;2014
Universidad Católica Andrés Bello;Venezuela;47;2014
Universitas Cokroaminoto Palopo;Indonesia;40;2014
Keene State College;United States;119;2014
Saint Petersburg Academic University;Russia;114;2014
Veer Narmad South Gujarat University;India;44;2014
Zeppelin Universität gemeinnützige GmbH;Germany;134;2014
St. Luke's International University;Japan;30;2014
Ural State Agrarian University;Russia;9;2014
Technische Hochschule Ingolstadt;Germany;59;2014
Matsumoto Dental University;Japan;51;2014
Kainan University;Taiwan;158;2014
Delhi Pharmaceutical Science and Research University;India;23;2014
Abdullah Gül University;Türkiye;66;2014
Pharos University in Alexandria;Egypt;59;2014
China Europe International Business School;China;101;2014
Tashkent State Pedagogical University named after Nizami;Uzbekistan;9;2014
Ashoka University;India;19;2014
Federal University Wukari;Nigeria;49;2014
Yogi Vemana University;India;85;2014
National Institute of Technology, Kumamoto College;Japan;46;2014
Moscow Witte University;Russia;7;2014
WSB University;Poland;114;2014
Universidad Tecnológica del Perú;Peru;4;2014
MSB Medical School Berlin;Germany;56;2014
Instituto Federal de Educação, Ciência e Tecnologia de Alagoas;Brazil;59;2014
Islamic Azad University of Zanjan;Iran;111;2014
MIT Art, Design and Technology University;India;27;2014
Rissho University;Japan;69;2014
Işık University;Türkiye;101;2014
Instituto Federal do Sertão Pernambucano;Brazil;50;2014
Centro Universitário SATC;Brazil;5;2014
Universitas Katolik Santo Thomas;Indonesia;20;2014
Zhengzhou Railway Vocational & Technical College;China;101;2014
Bakırçay Üniversitesi;Türkiye;6;2014
Motilal Nehru Medical College;India;52;2014
Viña del Mar University;Chile;64;2014
University of Kara;Togo;57;2014
Aga Khan University Nairobi;Kenya;53;2014
National Open University of Nigeria;Nigeria;76;2014
University "St. Kliment Ohridski" - Bitola;North Macedonia;78;2014
